student_id,name,email,phone,department,semester,attendance_percentage,cgpa,backlogs,fees_pending,fees_amount_due,quiz_score_avg,bot_engagement_score,counselling_sessions
S963,Sneha Verma,sneha.verma963@example.com,9876500963,CE,8,68.0,9.11,0,false,0,49.0,66.1,0
S964,Aarav Rao,aarav.rao964@example.com,9876500964,ECE,1,63.1,8.52,1,false,0,65.7,35.6,4
S965,Kriti Patel,kriti.patel965@example.com,9876500965,CE,7,90.0,4.96,0,false,0,42.2,67.8,2
S966,Manav Rao,manav.rao966@example.com,9876500966,CE,3,62.4,6.85,1,false,0,51.2,29.3,0
S967,Sneha Verma,sneha.verma967@example.com,9876500967,EEE,5,73.3,6.87,2,false,0,43.1,40.8,4
S968,Aarav Nair,aarav.nair968@example.com,9876500968,CSE,5,67.8,5.66,2,true,20000,68.8,73.1,0
S969,Isha Sharma,isha.sharma969@example.com,9876500969,CE,6,58.6,5.72,4,true,5000,68.3,75.0,1
S970,Priya Singh,priya.singh970@example.com,9876500970,CSE,6,61.5,7.96,0,false,0,58.8,29.7,3
S971,Aarav Rao,aarav.rao971@example.com,9876500971,CSE,4,75.8,8.38,0,false,0,60.6,60.8,0
S972,Neeraj Joshi,neeraj.joshi972@example.com,9876500972,ME,8,61.2,5.27,0,false,0,86.8,49.1,3
S973,Isha Kaur,isha.kaur973@example.com,9876500973,CE,4,87.3,8.35,3,false,0,69.6,74.2,1
S974,Kriti Joshi,kriti.joshi974@example.com,9876500974,ECE,5,54.4,6.54,0,false,0,51.0,72.4,3
S975,Simran Nair,simran.nair975@example.com,9876500975,IT,3,81.0,7.14,0,false,0,83.9,53.0,3
S976,Manav Patel,manav.patel976@example.com,9876500976,CSE,4,72.1,5.54,0,false,0,42.0,79.0,0
S977,Manav Mehta,manav.mehta977@example.com,9876500977,EEE,5,92.7,7.09,4,false,0,42.4,20.8,1
S978,Rahul Rao,rahul.rao978@example.com,9876500978,ME,1,86.0,6.13,3,false,0,80.4,66.0,2
S979,Diya Joshi,diya.joshi979@example.com,9876500979,CSE,8,78.3,7.8,3,false,0,81.9,66.5,0
S980,Manav Patel,manav.patel980@example.com,9876500980,ME,1,70.6,4.97,2,false,0,77.7,59.0,3
S981,Rahul Singh,rahul.singh981@example.com,9876500981,CE,5,75.4,6.31,0,false,0,70.3,55.9,4
S982,Aarav Kaur,aarav.kaur982@example.com,9876500982,ME,1,56.5,7.85,0,false,0,48.8,66.3,1
S983,Diya Das,diya.das983@example.com,9876500983,EEE,4,54.5,5.76,1,false,0,50.0,31.1,4
S984,Isha Das,isha.das984@example.com,9876500984,ME,4,67.7,7.97,1,false,0,54.6,54.2,0
S985,Manav Verma,manav.verma985@example.com,9876500985,IT,8,64.3,5.07,4,false,0,48.5,77.9,1
S986,Priya Nair,priya.nair986@example.com,9876500986,ECE,7,72.8,8.86,0,false,0,48.1,35.9,3
S987,Aditya Das,aditya.das987@example.com,9876500987,CE,5,83.3,8.94,4,false,0,77.1,30.5,3
S988,Priya Mehta,priya.mehta988@example.com,9876500988,ECE,4,64.8,8.1,0,false,0,50.7,71.6,4
S989,Isha Joshi,isha.joshi989@example.com,9876500989,ECE,6,82.8,5.86,0,false,0,71.8,49.4,1
S990,Diya Nair,diya.nair990@example.com,9876500990,CE,5,44.1,8.27,0,false,0,49.8,62.1,2
S991,Rohan Nair,rohan.nair991@example.com,9876500991,EEE,2,89.1,6.9,1,false,0,53.3,79.8,4
S992,Rahul Patel,rahul.patel992@example.com,9876500992,ECE,1,75.7,9.12,1,false,0,47.7,28.3,1
S993,Simran Verma,simran.verma993@example.com,9876500993,ME,6,46.8,6.1,2,false,0,59.0,29.3,3
S994,Simran Verma,simran.verma994@example.com,9876500994,EEE,3,92.6,8.33,3,false,0,52.9,54.2,2
S995,Aarav Mehta,aarav.mehta995@example.com,9876500995,CSE,7,91.5,7.52,0,true,15000,65.4,28.1,4
S996,Aarav Das,aarav.das996@example.com,9876500996,EEE,6,84.3,9.12,0,false,0,54.0,35.5,2
S997,Rohan Singh,rohan.singh997@example.com,9876500997,ECE,4,76.3,5.33,1,true,12000,65.1,31.7,1
S998,Diya Mehta,diya.mehta998@example.com,9876500998,IT,8,50.8,6.67,4,false,0,88.0,59.1,3
S999,Kriti Rao,kriti.rao999@example.com,9876500999,CE,2,41.9,6.55,4,false,0,50.4,27.4,4
S1000,Rahul Joshi,rahul.joshi1000@example.com,9876501000,CE,6,53.4,6.62,3,false,0,81.6,21.8,1
